ISBN,Sale,Score,Price
9788955823332,,10.0,"10,450"
9788955823301,84,9.6,"10,450"
9788955823295,"1,446",9.5,"12,350"
9788955823288,"1,272",9.8,"12,350"
9788955823240,"3,042",9.7,"12,350"
9788955823226,"4,446",9.8,"11,400"
9788955823202,570,9.6,"12,350"
9788955823189,,9.6,"9,500"
9788955823073,"14,874",9.9,"12,600"
9788955823066,"6,372",9.7,"12,600"
9788955823059,252,9.2,"20,900"
9788955822953,48,9.3,"10,450"
9788955822946,66,9.3,"10,450"
9788955822892,"13,290",9.3,"11,700"
9788955822823,"3,189",9.7,"12,350"
9788955822571,204,10.0,"10,450"
9788955822564,"4,563",9.7,"12,600"
9788955822120,882,9.8,"8,550"
9788955822106,,10.0,"10,450"
9788955822007,90,9.8,"10,450"
9788955821970,"1,299",9.8,"12,350"
9788955821925,165,8.0,"10,450"
9788955821789,120,9.5,"9,500"
9788955821758,324,10.0,"11,400"
9788955821741,132,9.0,"11,400"
9788955821697,"1,593",9.5,"12,350"
9788955821659,102,9.4,"15,200"
9788955821642,246,9.5,"12,350"
9788955821635,,9.1,"9,500"
9788955821611,,8.0,"9,020"
9788955821536,"2,862",9.8,"13,500"
9788955821529,"2,442",9.8,"12,350"
9788955821505,216,,"10,920"
9788955821352,624,9.3,"13,300"
9788955821345,312,9.2,"9,020"
9788955821185,"3,678",8.9,"12,350"
9788955821130,,,"42,750"
9788955821116,"1,296",9.4,"10,800"
9788955821109,60,,"9,020"
9788955821055,"2,238",9.4,"12,350"
9788955820966,"2,658",9.8,"13,300"
9788955820942,,10.0,"94,050"
9788955820904,"1,029",9.9,"12,350"
9788955820836,"1,620",9.8,"15,200"
9788955820812,"1,281",9.0,"10,450"
9788955820805,"1,788",9.6,"12,350"
9788955820775,174,9.7,"12,350"
9788955820744,210,8.7,"10,450"
9788955820720,240,9.5,"11,400"
9788955820683,"1,623",9.7,"12,350"
9788955820591,252,9.7,"9,500"
9788955820560,,9.4,"11,400"
9788955820461,"2,904",9.1,"12,350"
9788955820041,108,8.6,"11,400"
9788955789546,,,
9788955789423,,,
9788955789089,,,
9788955788730,,,
9788955788433,,,
9788955783810,,,"8,550"
9788955781618,,,
9788955727296,,,
9788955727104,,,
9788955727074,,,
9788955725339,,,
9788955723977,,,"7,650"
9788955723519,,,
9788955661828,114,,"28,000"
9788955619690,,8.5,"13,500"
9788955619478,"1,458",9.5,"16,200"
9788955619461,,9.4,"14,850"
9788955619447,144,7.8,"13,500"
9788955619317,"1,968",8.3,"14,850"
9788955619256,,8.8,"16,200"
9788955618884,,8.3,"10,800"
9788955618648,,,"9,900"
9788955618440,,9.3,"10,800"
9788955617801,,9.4,"12,600"
9788955617672,,9.7,"8,820"
9788955617269,,10.0,"9,000"
9788955617245,,10.0,"9,000"
9788955617085,"37,107",9.6,"16,200"
9788955616736,,8.8,"12,420"
9788955616477,"16,782",8.9,"10,800"
9788955616132,,8.5,"13,500"
9788955615319,,8.0,"12,420"
9788955614909,"1,272",9.4,"15,120"
9788955611915,,9.4,"7,200"
9788955603385,60,10.0,"10,800"
9788955603248,,,"10,800"
9788955602500,,,
9788955602395,24,9.9,"10,800"
9788955592115,"2,034",8.8,"22,500"
9788955592047,"1,686",8.4,"30,600"
9788955591484,"2,106",9.8,"31,500"
9788955478747,"1,464",9.9,"10,800"
9788955478716,90,9.4,"14,220"
9788955478181,"1,476",9.9,"11,700"
9788955478075,"1,650",9.9,"9,900"
9788955477528,"1,272",10.0,"10,800"
9788955477443,"2,574",9.8,"10,800"
9788955477382,90,9.8,"11,700"
9788955477375,96,9.8,"10,800"
9788955477320,54,9.9,"10,800"
9788955477276,732,9.8,"11,700"
9788955477238,114,9.9,"11,700"
9788955477115,564,10.0,"11,700"
9788955477061,84,9.8,"10,800"
9788955477023,"1,506",9.9,"11,700"
9788955476996,24,9.6,"9,900"
9788955476941,12,9.7,"11,700"
9788955476934,930,9.9,"9,000"
9788955476897,486,9.9,"9,900"
9788955476767,"1,080",9.9,"11,700"
9788955476538,204,10.0,"10,800"
9788955476514,"1,008",9.3,"13,500"
9788955476453,48,9.0,"10,800"
9788955476330,168,10.0,"10,800"
9788955476262,306,10.0,"11,700"
9788955476255,96,9.8,"9,900"
9788955476200,174,9.5,"10,800"
9788955476132,654,9.5,"11,700"
9788955476095,252,9.7,"9,000"
9788955476064,732,9.6,"10,800"
9788955476057,,,
9788955476033,,,
9788955475951,,,
9788955475944,,,
9788955475920,240,9.5,"10,800"
9788955475906,354,10.0,"9,000"
9788955475654,642,9.5,"13,500"
9788955475623,,,
9788955475616,,,
9788955475609,,,"9,000"
9788955475593,,10.0,"9,000"
9788955475517,60,9.9,"9,900"
9788955475500,252,9.2,"10,800"
9788955475319,438,10.0,"15,300"
9788955475098,"1,026",9.9,"11,700"
9788955475036,,,
9788955475005,,,
9788955474961,,,
9788955474947,,,
9788955474930,,,
9788955474923,,,
9788955474640,360,9.8,"11,700"
9788955474435,,9.3,"9,900"
9788955474428,324,9.6,"9,000"
9788955474381,180,10.0,"9,900"
9788955474275,294,9.5,"10,800"
9788955474220,,9.5,"11,700"
9788955473926,,,
9788955473896,,,
9788955473889,,,
9788955473872,,,
9788955473810,,,
9788955473780,,,
9788955473667,,9.9,"9,900"
9788955473261,282,9.5,"10,800"
9788955473230,,9.6,"9,900"
9788955473223,,9.6,"9,900"
9788955473124,,9.5,"10,350"
9788955473094,,9.7,"8,550"
9788955472752,,10.0,"9,000"
9788955472608,,8.8,"8,100"
9788955472479,,8.0,"8,550"
9788955472288,,8.4,"8,100"
9788955470123,,8.5,"5,400"
9788955470093,,8.0,"5,400"
9788955470086,,,"5,400"
9788955470062,,8.0,"5,400"
9788955470017,,9.3,"5,400"
9788955378979,"3,117",9.7,"16,200"
9788955378887,"4,050",9.8,"16,200"
9788955378412,468,9.5,"16,200"
9788955336047,"3,276",8.6,"13,500"
9788955334890,,8.4,"12,150"
9788955333305,,,"10,800"
9788955269406,132,10.0,"16,000"
9788955234114,,,
9788955234091,,,
9788955234039,,,
9788955234015,,,
9788955233957,,,
9788955233940,,,
9788955233926,,,
9788955233919,,,
9788955233896,,,
9788955233858,,,
9788955233834,,,
9788955233827,,,
9788955233780,,,
9788955233773,,,
9788955233766,,,
9788955233759,,,
9788955233742,,,
9788955233711,,,
9788955233704,,,
9788955233681,,,
9788955233674,,,
9788955233667,,,
9788955233650,,,
9788955233643,,,
9788955233636,,,
9788955233629,,,
9788955233612,,,
9788955233605,,,
9788955233599,,,
9788955233582,,,
9788955233575,,,
9788955233568,,,
9788955233551,,,
9788955233544,,,
9788955233537,,,
9788955233520,,,
9788955188110,810,8.9,"13,950"
9788955187878,336,10.0,"13,500"
9788955187830,"1,686",9.6,"12,600"
9788955186864,,7.5,"13,500"
9788954925457,84,10.0,"13,950"
9788954924740,306,10.0,"14,400"
9788954923248,660,10.0,"18,000"
9788954923170,,,
9788954923002,"1,374",10.0,"6,300"
9788954916028,,,
9788954915113,,,
9788954912471,,,
9788954911979,,,
9788954911962,,,
9788954911955,,,
9788954909747,,,
9788954902694,,,
9788954902243,,,
9788954882675,,,"9,500"
9788954875042,,,"11,400"
9788954874991,,,"11,400"
9788954867665,,,
9788954865210,,,
9788954838429,,,"9,500"
9788954832502,,,"10,800"
9788954803830,,,"13,500"
9788954759526,378,9.8,"15,300"
9788954759342,888,,"10,800"
9788954759335,"20,808",9.5,"15,300"
9788954759137,"1,224",9.8,"14,400"
9788954758970,"1,479",9.7,"14,400"
9788954758246,"3,924",9.1,"15,300"
9788954758239,"2,082",9.8,"19,800"
9788954757966,"1,266",9.7,"21,600"
9788954757874,258,9.3,"16,200"
9788954757713,"1,158",9.8,"10,800"
9788954757706,72,10.0,"10,800"
9788954757058,276,9.6,"14,400"
9788954756747,24,9.9,"16,200"
9788954756716,402,9.9,"14,400"
9788954756693,636,9.5,"14,400"
9788954756457,282,10.0,"12,600"
9788954756419,132,9.3,"14,400"
9788954756099,84,,"10,800"
9788954755955,990,9.0,"13,500"
9788954755641,636,9.3,"13,500"
9788954754170,372,9.5,"14,400"
9788954754064,"4,578",9.8,"13,500"
9788954754057,"1,350",9.4,"10,800"
9788954754019,186,,"9,000"
9788954753999,"5,265",9.8,"10,800"
9788954753975,48,9.2,"10,800"
9788954753913,900,9.6,"13,500"
9788954753890,"2,880",9.6,"16,200"
9788954683289,"10,674",9.5,"11,250"
9788954682978,,,"12,600"
9788954682855,"1,296",9.9,"12,600"
9788954682749,"6,402",9.4,"13,320"
9788954682688,162,9.4,"15,750"
9788954682527,588,9.1,"9,000"
9788954682510,"1,254",8.7,"12,600"
9788954682473,"2,640",9.9,"13,500"
9788954682367,"1,332",9.6,"13,320"
9788954682152,"179,700",9.3,"12,600"
9788954682084,"39,849",9.7,"9,000"
9788954681926,132,9.7,"11,700"
9788954681834,750,9.7,"13,500"
9788954681827,"2,376",9.9,"10,800"
9788954681803,396,9.5,"15,300"
9788954681735,462,9.0,"16,650"
9788954681575,666,8.7,"12,600"
9788954681568,"3,585",8.1,"12,600"
9788954681308,456,9.9,"15,750"
9788954681292,162,10.0,"14,400"
9788954681285,312,8.6,"13,500"
9788954681230,42,,"11,250"
9788954681209,,,
9788954681186,"1,110",,"11,250"
9788954681179,"73,989",9.7,"13,950"
9788954681155,"44,949",9.3,"12,600"
9788954681032,84,9.8,"14,400"
9788954681025,"2,010",9.2,"12,150"
9788954680967,,,
9788954680820,426,,"10,800"
9788954680691,"1,656",9.0,"13,500"
9788954680530,438,8.7,"15,300"
9788954680523,24,4.0,"13,320"
9788954680448,348,10.0,"21,600"
9788954680387,12,9.7,"14,220"
9788954680202,174,9.8,"12,150"
9788954680196,204,9.4,"12,600"
9788954680141,324,9.0,"17,820"
9788954680134,324,9.1,"17,820"
9788954679947,852,9.5,"13,050"
9788954679930,"1,578",9.5,"13,320"
9788954679923,"4,128",9.4,"14,400"
9788954679749,624,9.6,"13,050"
9788954679732,570,9.8,"12,150"
9788954679527,"3,114",9.5,"11,250"
9788954679466,348,10.0,"15,200"
9788954679336,612,9.1,"13,950"
9788954679305,936,9.8,"11,700"
9788954679299,78,,"13,050"
9788954679176,72,9.8,"13,950"
9788954678957,174,9.6,"14,220"
9788954678766,"2,358",9.8,"13,050"
9788954678735,24,9.4,"13,500"
9788954678674,276,9.4,"12,150"
9788954678575,12,9.0,"13,050"
9788954678544,"1,551",10.0,"9,000"
9788954678407,924,9.1,"12,600"
9788954678339,24,9.0,"12,150"
9788954678230,546,9.8,"17,100"
9788954678148,840,9.1,"12,600"
9788954678117,12,8.7,"13,950"
9788954678087,36,,"19,800"
9788954677837,"1,386",9.4,"13,050"
9788954677813,102,9.3,"12,600"
9788954677608,570,8.9,"12,150"
9788954677547,588,9.4,"15,300"
9788954677462,108,9.9,"15,300"
9788954677455,96,9.9,"15,300"
9788954677271,24,9.7,"11,520"
9788954677264,84,10.0,"14,220"
9788954677257,"55,683",9.4,"13,500"
9788954677233,738,9.2,"12,150"
9788954677158,"305,577",9.8,"10,350"
9788954677073,294,9.1,"16,920"
9788954676762,72,9.5,"14,400"
9788954676731,108,10.0,"14,400"
9788954676571,,10.0,"12,150"
9788954676496,66,9.8,"13,050"
9788954676465,168,9.4,"14,850"
9788954676427,282,9.3,"10,800"
9788954676397,"1,062",9.8,"10,800"
9788954676342,276,9.1,"11,700"
9788954676328,12,9.3,"11,700"
9788954676281,"1,392",9.0,"13,050"
9788954676274,351,10.0,"10,350"
9788954676205,570,7.6,"14,220"
9788954675987,"6,036",8.8,"13,050"
9788954675802,774,9.0,"12,150"
9788954675796,570,9.5,"13,500"
9788954675710,714,9.3,"15,200"
9788954675604,"12,906",9.4,"12,600"
9788954675581,990,9.8,"16,920"
9788954675574,"7,494",8.9,"12,600"
9788954675550,636,9.6,"14,400"
9788954675543,222,9.3,"15,120"
9788954675451,"2,178",10.0,"12,600"
9788954675444,"2,406",9.4,"14,400"
9788954675383,72,9.5,"13,500"
9788954675376,864,9.5,"12,150"
9788954675352,"4,998",9.3,"14,400"
9788954675314,"32,223",9.7,"11,250"
9788954675192,"1,284",10.0,"13,050"
9788954675147,,,"13,050"
9788954675079,96,8.7,"15,300"
9788954675055,72,9.0,"16,020"
9788954675000,"1,686",10.0,"13,050"
9788954674997,102,9.1,"15,120"
9788954674966,582,8.7,"9,000"
9788954674942,198,8.8,"13,950"
9788954674911,942,9.8,"10,800"
9788954674874,,9.5,"13,950"
9788954674805,612,9.0,"12,150"
9788954674799,120,8.1,"12,600"
9788954674638,"160,254",9.7,"11,250"
9788954674621,"1,956",10.0,"13,050"
9788954674607,"10,581",8.9,"13,050"
9788954674553,"3,336",9.6,"9,000"
9788954674546,636,9.4,"14,400"
9788954674492,"1,728",9.2,"12,600"
9788954674201,"2,094",9.2,"10,800"
9788954674171,,,"12,150"
9788954674126,60,8.4,"13,050"
9788954674072,294,9.3,"22,500"
9788954673952,678,8.7,"11,700"
9788954673891,36,9.3,"11,700"
9788954673884,48,9.4,"13,500"
9788954673617,693,9.1,"13,500"
9788954673457,72,9.1,"14,220"
9788954673365,"2,574",9.2,"11,250"
9788954673211,,,
9788954673105,"20,922",9.3,"13,320"
9788954673099,"1,464",9.1,"17,550"
9788954673044,24,9.6,"13,050"
9788954672894,312,9.1,"14,850"
9788954672849,,2.0,"16,200"
9788954672771,"1,794",9.4,"12,150"
9788954672764,138,10.0,"12,150"
9788954672733,"1,920",9.2,"11,700"
9788954672221,960,9.4,"12,150"
9788954672214,"30,957",9.4,"12,600"
9788954671989,"7,656",8.9,"11,250"
9788954671903,318,9.8,"13,050"
9788954671897,294,9.9,"13,050"
9788954671880,396,9.9,"13,950"
9788954671651,330,9.8,"14,220"
9788954671606,336,9.3,"15,120"
9788954671569,48,,"13,950"
9788954671491,642,9.3,"12,150"
9788954671163,270,8.0,"10,800"
9788954671156,,9.0,"4,950"
9788954671125,"1,170",9.5,"13,050"
9788954671101,228,8.7,"11,250"
9788954671064,"1,014",9.4,"34,200"
9788954670920,"2,628",9.4,"11,700"
9788954670807,"2,412",9.3,"13,500"
9788954670760,"1,926",9.4,"16,200"
9788954670630,"1,392",9.2,"12,150"
9788954670517,552,8.7,"13,950"
9788954670302,"31,215",9.5,"11,250"
9788954660242,"1,002",10.0,"12,150"
9788954660198,636,10.0,"9,900"
9788954658720,684,9.0,"14,400"
9788954658713,36,8.8,"13,050"
9788954658690,120,9.3,"13,320"
9788954658645,684,10.0,"5,850"
9788954658355,"1,812",9.5,"13,950"
9788954658263,"6,963",9.7,"11,250"
9788954658256,,,
9788954658133,"2,454",9.2,"13,500"
9788954658126,894,9.5,"11,700"
9788954657884,"3,888",9.6,"11,250"
9788954657877,"1,434",9.3,"13,950"
9788954657631,"1,269",10.0,"10,800"
9788954657556,"1,542",9.8,"13,050"
9788954657532,,,
9788954657488,252,8.7,"10,350"
9788954657457,210,9.8,"17,820"
9788954657273,444,9.2,"12,150"
9788954657259,"1,326",9.8,"29,700"
9788954657211,384,9.3,"13,050"
9788954657181,"1,458",9.8,"11,520"
9788954656979,366,9.3,"13,050"
9788954656818,102,8.0,"12,420"
9788954656719,"2,340",10.0,"10,800"
9788954656696,798,9.1,"13,320"
9788954656597,474,9.7,"13,950"
9788954656580,342,9.8,"13,050"
9788954656573,402,9.7,"13,500"
9788954656566,534,9.7,"13,050"
9788954656559,438,9.7,"12,600"
9788954656542,552,9.8,"12,600"
9788954656238,"1,044",9.8,"13,050"
9788954656160,"5,598",9.0,"12,420"
9788954656146,,9.2,"12,600"
9788954656061,624,,"20,900"
9788954655972,"52,554",9.1,"12,150"
9788954655835,"4,905",9.3,"6,930"
9788954655811,312,9.0,"11,700"
9788954655798,384,9.0,"10,350"
9788954655705,"1,176",10.0,"12,150"
9788954655699,"3,207",9.2,"13,950"
9788954655422,540,10.0,"12,600"
9788954655200,"1,122",9.5,"14,400"
9788954655088,804,9.2,"13,050"
9788954655064,156,,"14,850"
9788954655057,156,10.0,"14,850"
9788954654944,24,9.0,"17,100"
9788954654937,48,8.7,"17,100"
9788954654920,36,9.0,"17,100"
9788954654753,"124,368",9.6,"10,350"
9788954654715,"1,338",9.0,"13,050"
9788954654524,240,9.3,"13,050"
9788954654517,306,8.9,"13,050"
9788954654104,180,8.6,"12,870"
9788954654098,168,8.5,"12,870"
9788954654081,216,9.2,"12,870"
9788954653909,852,8.4,"13,050"
9788954653848,"3,084",9.3,"12,150"
9788954653817,"4,068",9.2,"13,950"
9788954653589,456,,"12,420"
9788954653558,"1,638",9.4,"13,050"
9788954653503,"13,746",9.3,"9,900"
9788954653480,372,9.4,"13,050"
9788954653381,"2,874",9.0,"12,420"
9788954653374,12,9.7,"12,150"
9788954653350,570,8.9,"15,300"
9788954653329,96,9.8,"10,800"
9788954653213,204,9.1,"14,220"
9788954653206,192,9.3,"14,220"
9788954653060,690,8.7,"12,420"
9788954652865,"1,050",9.0,"12,150"
9788954652841,"1,368",9.3,"13,050"
9788954652759,264,9.5,"13,320"
9788954652520,762,10.0,"11,700"
9788954652476,720,10.0,"11,700"
9788954652469,786,9.4,"11,700"
9788954652445,744,9.3,"11,700"
9788954652438,768,9.6,"11,700"
9788954652421,"1,146",9.4,"11,700"
9788954652414,"1,470",9.6,"11,700"
9788954652407,"1,518",9.2,"11,700"
9788954652391,"1,908",9.5,"11,700"
9788954652384,"3,174",9.6,"11,700"
9788954652377,"6,348",9.7,"175,500"
9788954652322,150,,"12,600"
9788954652209,24,6.7,"14,850"
9788954652032,570,9.2,"16,200"
9788954651936,"1,398",8.3,"13,050"
9788954651820,"15,063",9.3,"13,050"
9788954651806,,9.4,"12,420"
9788954651721,"6,813",9.5,"11,520"
9788954651493,804,9.8,"9,000"
9788954651158,,,
9788954651134,"5,184",9.4,"11,250"
9788954651127,"1,593",9.2,"12,150"
9788954651059,"21,636",9.1,"12,420"
9788954651004,72,10.0,"9,450"
9788954650700,"2,559",9.5,"16,200"
9788954650694,456,9.2,"12,600"
9788954650519,102,9.6,"13,320"
9788954650502,78,9.3,"14,220"
9788954650472,,9.5,"12,420"
9788954650212,"135,537",9.6,"11,250"
9788954650168,"2,022",9.2,"12,420"
9788954649919,444,9.3,"13,950"
9788954649896,"2,988",9.3,"13,320"
9788954649520,84,9.4,"11,700"
9788954649223,"11,037",9.2,"10,800"
9788954649094,618,9.3,"12,600"
9788954648929,882,6.7,"12,150"
9788954648714,747,8.7,"15,120"
9788954648523,"6,333",9.2,"11,700"
9788954648325,"1,488",9.3,"13,050"
9788954648301,"3,765",9.3,"13,320"
9788954647144,504,9.9,"11,250"
9788954647137,24,8.5,"13,050"
9788954646888,570,9.3,"14,220"
9788954646734,"2,394",9.6,"13,320"
9788954646680,"1,941",9.4,"11,520"
9788954646611,510,9.3,"14,850"
9788954646475,252,8.2,"15,120"
9788954646376,204,8.8,"10,800"
9788954646284,"3,513",9.4,"11,700"
9788954646130,"4,410",8.9,"14,670"
9788954646123,"4,464",8.8,"14,670"
9788954646079,"27,753",9.2,"13,050"
9788954646062,480,9.8,"10,350"
9788954645935,618,9.2,"14,400"
9788954645874,12,9.6,"13,950"
9788954645782,354,9.6,"14,850"
9788954645775,342,9.6,"14,850"
9788954645751,204,10.0,"10,350"
9788954645638,42,9.6,"13,320"
9788954645614,,9.1,"11,700"
9788954645584,246,9.5,"12,150"
9788954645287,24,9.3,"12,420"
9788954645270,"2,448",9.7,"9,900"
9788954645072,"1,260",9.5,"11,250"
9788954645065,"1,206",9.3,"12,150"
9788954644976,162,7.8,"11,700"
9788954644938,,9.3,"12,150"
9788954644815,"1,884",9.2,"11,700"
9788954644747,375,9.6,"12,600"
9788954644426,900,8.8,"11,250"
9788954644341,"2,640",9.7,"12,150"
9788954644310,"12,423",9.6,"9,000"
9788954644280,,7.6,"11,700"
9788954644266,"1,068",9.7,"11,250"
9788954644259,408,9.8,"10,350"
9788954643771,144,8.9,"12,150"
9788954643740,"7,095",9.3,"9,900"
9788954643535,"1,758",9.2,"12,150"
9788954643436,402,9.0,"14,850"
9788954643306,"1,515",9.4,"10,800"
9788954643078,,9.8,"15,750"
9788954643023,234,9.3,"10,800"
9788954642958,"2,856",9.5,"11,250"
9788954642507,78,9.4,"10,800"
9788954642491,"2,676",9.6,"13,050"
9788954642316,"12,315",9.7,"12,600"
9788954642255,528,9.5,"10,350"
9788954642040,"1,920",9.3,"14,850"
9788954641869,960,8.8,"9,000"
9788954641692,,9.1,"12,160"
9788954641630,"25,701",9.3,"13,050"
9788954641548,"7,116",9.4,"10,800"
9788954641500,"6,144",8.9,"12,600"
9788954641302,288,9.3,"14,850"
9788954640756,"3,264",9.1,"12,600"
9788954640718,,9.3,"10,350"
9788954640466,894,9.4,"12,600"
9788954640367,,8.9,"12,160"
9788954640282,"7,179",9.9,"13,500"
9788954640268,"1,368",9.2,"12,150"
9788954640107,60,9.4,"10,800"
9788954639774,366,9.2,"13,500"
9788954639668,384,8.2,"14,060"
9788954639446,"1,020",9.8,"11,250"
9788954639255,612,9.1,"13,950"
9788954639019,"2,670",9.4,"11,250"
9788954639002,,9.5,"16,020"
9788954638982,402,9.8,"9,900"
9788954638890,"2,061",9.5,"12,600"
9788954638685,936,10.0,"11,250"
9788954638463,,9.8,"13,500"
9788954638401,,9.0,"10,800"
9788954638241,978,9.7,"10,350"
9788954638159,258,9.1,"13,500"
9788954638111,"5,544",9.7,"11,250"
9788954638012,,9.2,"13,050"
9788954637954,"6,156",9.5,"14,400"
9788954637770,"3,546",9.4,"13,500"
9788954637756,"13,485",9.4,"13,500"
9788954637725,534,8.9,"14,400"
9788954637374,"10,182",9.3,"11,250"
9788954637367,771,9.0,"10,800"
9788954637251,204,8.9,"13,320"
9788954637237,"4,506",9.3,"10,800"
9788954637169,"19,899",9.8,"13,500"
9788954637046,240,9.1,"11,700"
9788954637039,126,9.6,"15,120"
9788954636964,,9.2,"14,220"
9788954636858,"5,106",8.8,"10,800"
9788954636766,654,8.4,"13,050"
9788954636735,546,8.7,"13,500"
9788954636612,162,9.0,"10,800"
9788954636162,"2,670",9.4,"13,500"
9788954635936,"2,304",9.5,"11,700"
9788954635660,72,9.6,"14,400"
9788954635653,"1,344",9.0,"10,800"
9788954635608,"7,272",9.0,"14,220"
9788954635356,,8.9,"10,800"
9788954635257,"1,182",9.3,"10,800"
9788954635080,156,9.5,"15,750"
9788954634939,"7,869",9.6,"11,250"
9788954634748,"14,553",9.5,"9,900"
9788954634571,72,9.0,"13,950"
9788954634502,,10.0,"13,050"
9788954634083,648,9.0,"10,800"
9788954626583,"6,102",9.4,"9,900"
9788954626521,480,8.1,"9,900"
9788954626361,"1,008",9.6,"12,600"
9788954626217,"4,503",9.6,"13,500"
9788954626200,"7,014",9.8,"13,500"
9788954626194,"4,524",9.8,"9,900"
9788954626071,438,9.4,"4,950"
9788954625883,972,8.9,"16,200"
9788954625777,"2,886",9.3,"12,600"
9788954625753,780,9.7,"15,120"
9788954625586,"5,772",8.8,"12,420"
9788954625487,"2,424",9.1,"15,300"
9788954625470,,8.9,"10,800"
9788954625241,"3,222",8.5,"14,250"
9788954625173,384,7.9,"12,420"
9788954624862,"9,210",9.2,"12,150"
9788954624749,,9.7,"14,400"
9788954624732,24,8.3,"14,250"
9788954624725,"2,592",9.3,"10,800"
9788954624671,"1,038",9.7,"9,900"
9788954624633,"1,632",9.5,"10,350"
9788954624534,"2,460",8.9,"12,600"
9788954624527,552,9.1,"12,600"
9788954624398,"2,562",9.4,"13,500"
9788954624381,"4,218",8.3,"16,200"
9788954624114,90,9.1,"10,800"
9788954624053,426,8.7,"10,800"
9788954623858,,,
9788954623803,972,9.1,"9,900"
9788954623773,,9.8,"18,000"
9788954623759,"7,407",9.8,"9,900"
9788954623742,"11,979",9.7,"9,900"
9788954623629,"2,460",9.2,"11,700"
9788954623391,,9.6,"13,500"
9788954623360,"13,608",9.3,"13,500"
9788954623292,"1,200",9.2,"13,950"
9788954623216,216,9.5,"15,120"
9788954622646,"1,656",9.8,"9,900"
9788954622639,,,
9788954622622,"2,610",9.0,"10,800"
9788954622615,"3,420",9.2,"10,800"
9788954622578,324,8.5,"11,250"
9788954622448,144,9.4,"10,800"
9788954622431,"15,234",8.9,"14,400"
9788954622387,60,8.9,"12,420"
9788954622356,774,9.8,"9,900"
9788954622172,,8.6,"10,800"
9788954622066,"2,358",9.4,"11,250"
9788954622035,,9.0,"9,000"
9788954621984,"2,208",9.4,"29,700"
9788954621731,570,8.7,"13,320"
9788954621618,96,10.0,"10,800"
9788954621601,84,10.0,"13,500"
9788954621595,84,10.0,"13,500"
9788954621533,,9.0,"9,900"
9788954621496,"4,086",9.3,"14,400"
9788954621472,606,8.9,"13,320"
9788954621335,84,9.7,"13,500"
9788954621328,102,9.8,"13,500"
9788954621311,138,10.0,"10,800"
9788954621298,168,9.2,"16,650"
9788954621106,174,9.8,"10,800"
9788954621090,210,9.3,"10,800"
